Fisier,Caracteristica,Cod,Axa,NOMINAL,+TOL,-TOL,MEAS,DEV,OUTTOL
SER_235338AAA517292.PDF,PAGINA 6,DIST34,M,1.000,0.100,0.100,1.001,0.001,0.000
SER_235338AAA517292.PDF,PAGINA 6,DIST35,M,1.000,0.100,0.100,0.994,-0.006,0.000
SER_235338AAA517293.PDF,PAGINA 1,DIST1,M,4.000,0.100,0.100,4.058,0.058,0.000
SER_235338AAA517293.PDF,PAGINA 1,DIST2,M,1.000,0.100,0.100,1.017,0.017,0.000
SER_235338AAA517293.PDF,PAGINA 1,FCFPROF1,Z,1,0.098,0.099,0.317,0.000,0.000
SER_235338AAA517293.PDF,PAGINA 1,FCFPROF2,Z,1,-0.333,-0.129,0.109,0.000,0.000
SER_235338AAA517293.PDF,PAGINA 1,LOCZ,R,283.850,0.050,0.050,283.840,-0.010,0.000
SER_235338AAA517293.PDF,PAGINA 1,DIST3,M,1.000,0.100,0.100,1.008,0.008,0.000
SER_235338AAA517293.PDF,PAGINA 2,DIST4,M,4.000,0.100,0.100,4.060,0.060,0.000
SER_235338AAA517293.PDF,PAGINA 2,FCFPROF3,Z,1,-0.228,-0.043,0.026,0.000,0.000
SER_235338AAA517293.PDF,PAGINA 2,FCFPROF4,Z,1,0.740,0.144,0.123,0.000,0.000
SER_235338AAA517293.PDF,PAGINA 2,DISTS,M,7.200,0.100,0.100,7.205,0.005,0.000
SER_235338AAA517293.PDF,PAGINA 3,DIST16,M,7.200,0.100,0.100,7.218,0.018,0.000
SER_235338AAA517293.PDF,PAGINA 3,FCFPROFZ,Z,1,0.000,-0.109,0.476,0.000,0.000
SER_235338AAA517293.PDF,PAGINA 3,FCFPROF8,Z,1,0.000,-0.049,0.165,0.000,0.000
SER_235338AAA517293.PDF,PAGINA 3,DIST8,M,1.000,0.100,0.100,1.001,0.001,0.000
SER_235338AAA517293.PDF,PAGINA 3,LOC19,R,3.000,0.150,0.150,2.945,-0.055,0.000
SER_235338AAA517293.PDF,PAGINA 3,LOC2O,R,3.000,0.150,0.150,2.972,-0.028,0.000
SER_235338AAA517293.PDF,PAGINA 4,LOC21,R,3.000,0.150,0.150,2.939,-0.061,0.000
SER_235338AAA517293.PDF,PAGINA 4,LOC22,R,3.000,0.150,0.150,2.971,-0.029,0.000
SER_235338AAA517293.PDF,PAGINA 4,LOC23,R,3.000,0.150,0.150,2.934,-0.066,0.000
SER_235338AAA517293.PDF,PAGINA 4,LOC24,R,3.000,0.150,0.150,2.974,-0.026,0.000
SER_235338AAA517293.PDF,PAGINA 4,DIST9,M,3.050,0.100,0.100,3.105,0.055,0.000
SER_235338AAA517293.PDF,PAGINA 4,DIST1O,M,6.850,0.100,0.100,6.846,-0.004,0.000
SER_235338AAA517293.PDF,PAGINA 4,DIST11,M,3.050,0.100,0.100,3.104,0.054,0.000
SER_235338AAA517293.PDF,PAGINA 4,DIST17,M,6.850,0.100,0.100,6.845,-0.005,0.000
SER_235338AAA517293.PDF,PAGINA 4,DIST18,M,1.610,0.100,0.100,1.651,0.042,0.000
SER_235338AAA517293.PDF,PAGINA 4,DIST19,M,1.100,0.100,0.100,1.062,-0.037,0.000
SER_235338AAA517293.PDF,PAGINA 4,DIST47,M,1.600,0.100,0.100,1.651,0.051,0.000
SER_235338AAA517293.PDF,PAGINA 4,DIST2O,M,2.050,0.150,0.150,2.196,0.145,0.000
SER_235338AAA517293.PDF,PAGINA 5,DIST21,M,1.600,0.100,0.100,1.628,0.028,0.000
SER_235338AAA517293.PDF,PAGINA 5,DIST21,M,1.610,0.100,0.100,1.628,0.018,0.000
SER_235338AAA517293.PDF,PAGINA 5,DIST38,M,1.100,0.100,0.100,1.074,-0.026,0.000
SER_235338AAA517293.PDF,PAGINA 5,DIST22,M,2.000,0.100,0.100,2.044,0.044,0.000
SER_235338AAA517293.PDF,PAGINA 5,DIST23,M,2.000,0.100,0.100,2.003,0.003,0.000
SER_235338AAA517293.PDF,PAGINA 5,DIST24,M,1.610,0.100,0.100,1.650,0.040,0.000
SER_235338AAA517293.PDF,PAGINA 5,DIST25,M,1.100,0.100,0.100,1.102,0.002,0.000
SER_235338AAA517293.PDF,PAGINA 5,DIST41,M,1.100,0.100,0.100,1.096,-0.004,0.000
SER_235338AAA517293.PDF,PAGINA 5,DIST44,M,1.600,0.100,0.100,1.645,0.045,0.000
SER_235338AAA517293.PDF,PAGINA 6,DIST44,M,1.610,0.100,0.100,1.645,0.035,0.000
SER_235338AAA517293.PDF,PAGINA 6,DIST26,M,2.050,0.150,0.150,2.083,0.033,0.000
SER_235338AAA517293.PDF,PAGINA 6,DIST12,M,1.100,0.100,0.100,1.080,-0.020,0.000
SER_235338AAA517293.PDF,PAGINA 6,DIST15,M,6.800,0.100,0.100,6.832,0.032,0.000
SER_235338AAA517293.PDF,PAGINA 6,DIST31,M,6.800,0.100,0.100,6.831,-0.031,0.000
SER_235338AAA517293.PDF,PAGINA 6,DIST34,M,1.000,0.100,0.100,1.000,0.000,0.000
SER_235338AAA517293.PDF,PAGINA 6,DIST35,M,1.000,0.100,0.100,0.996,-0.004,0.000
SER_235338AAA517294.PDF,PAGINA 1,DIST1,M,4.000,0.100,0.100,4.055,0.055,0.000
SER_235338AAA517294.PDF,PAGINA 1,DIST2,M,1.000,0.100,0.100,1.022,0.022,0.000
SER_235338AAA517294.PDF,PAGINA 1,FCFPROF1,Z,1,4.015,1.459,0.077,0.000,0.000
SER_235338AAA517294.PDF,PAGINA 1,FCFPROF2,Z,1,-0.068,-0.045,0.113,0.000,0.000
SER_235338AAA517294.PDF,PAGINA 1,LOCZ,R,283.850,0.050,0.050,283.842,-0.008,0.000
SER_235338AAA517294.PDF,PAGINA 1,DIST3,M,1.000,0.100,0.100,1.015,0.015,0.000
SER_235338AAA517294.PDF,PAGINA 2,DIST4,M,4.000,0.100,0.100,4.061,0.061,0.000
SER_235338AAA517294.PDF,PAGINA 2,FCFPROF3,Z,1,0.341,0.061,0.039,0.000,0.000
SER_235338AAA517294.PDF,PAGINA 2,FCFPROF4,Z,1,-0.044,0.007,0.142,0.000,0.000
SER_235338AAA517294.PDF,PAGINA 2,DISTS,M,7.200,0.100,0.100,7.211,0.011,0.000
SER_235338AAA517294.PDF,PAGINA 3,DIST16,M,7.200,0.100,0.100,7.221,0.021,0.000
SER_235338AAA517294.PDF,PAGINA 3,FCFPROFZ,Z,1,0.000,-0.112,0.448,0.000,0.000
SER_235338AAA517294.PDF,PAGINA 3,FCFPROF8,Z,1,0.000,-0.040,0.130,0.000,0.000
SER_235338AAA517294.PDF,PAGINA 3,DIST8,M,1.000,0.100,0.100,0.999,-0.001,0.000
SER_235338AAA517294.PDF,PAGINA 3,LOC19,R,3.000,0.150,0.150,2.952,-0.048,0.000
SER_235338AAA517294.PDF,PAGINA 3,LOC2O,R,3.000,0.150,0.150,2.964,-0.036,0.000
SER_235338AAA517294.PDF,PAGINA 4,LOC21,R,3.000,0.150,0.150,2.945,-0.055,0.000
SER_235338AAA517294.PDF,PAGINA 4,LOC22,R,3.000,0.150,0.150,2.963,-0.037,0.000
SER_235338AAA517294.PDF,PAGINA 4,LOC23,R,3.000,0.150,0.150,2.943,-0.057,0.000
SER_235338AAA517294.PDF,PAGINA 4,LOC24,R,3.000,0.150,0.150,2.983,-0.017,0.000
SER_235338AAA517294.PDF,PAGINA 4,DIST9,M,3.050,0.100,0.100,3.103,0.053,0.000
SER_235338AAA517294.PDF,PAGINA 4,DIST1O,M,6.850,0.100,0.100,6.842,-0.008,0.000
SER_235338AAA517294.PDF,PAGINA 4,DIST11,M,3.050,0.100,0.100,3.107,0.057,0.000
SER_235338AAA517294.PDF,PAGINA 4,DIST17,M,6.850,0.100,0.100,6.850,0.000,0.000
SER_235338AAA517294.PDF,PAGINA 4,DIST18,M,1.610,0.100,0.100,1.648,0.038,0.000
SER_235338AAA517294.PDF,PAGINA 4,DIST19,M,1.100,0.100,0.100,1.061,-0.039,0.000
SER_235338AAA517294.PDF,PAGINA 4,DIST47,M,1.600,0.100,0.100,1.648,0.048,0.000
SER_235338AAA517294.PDF,PAGINA 4,DIST2O,M,2.050,0.150,0.150,2.166,0.116,0.000
SER_235338AAA517294.PDF,PAGINA 5,DIST21,M,1.600,0.100,0.100,1.633,0.033,0.000
SER_235338AAA517294.PDF,PAGINA 5,DIST21,M,1.610,0.100,0.100,1.633,0.023,0.000
SER_235338AAA517294.PDF,PAGINA 5,DIST38,M,1.100,0.100,0.100,1.071,-0.029,0.000
SER_235338AAA517294.PDF,PAGINA 5,DIST22,M,2.000,0.100,0.100,2.035,0.036,0.000
SER_235338AAA517294.PDF,PAGINA 5,DIST23,M,2.000,0.100,0.100,2.003,0.003,0.000
SER_235338AAA517294.PDF,PAGINA 5,DIST24,M,1.610,0.100,0.100,1.680,0.069,0.000
SER_235338AAA517294.PDF,PAGINA 5,DIST25,M,1.100,0.100,0.100,1.104,0.003,0.000
SER_235338AAA517294.PDF,PAGINA 5,DIST41,M,1.100,0.100,0.100,1.095,-0.005,0.000
SER_235338AAA517294.PDF,PAGINA 5,DIST44,M,1.600,0.100,0.100,1.671,0.071,0.000
SER_235338AAA517294.PDF,PAGINA 6,DIST44,M,1.610,0.100,0.100,1.671,0.061,0.000
SER_235338AAA517294.PDF,PAGINA 6,DIST26,M,2.050,0.150,0.150,2.080,0.030,0.000
SER_235338AAA517294.PDF,PAGINA 6,DIST12,M,1.100,0.100,0.100,1.081,-0.019,0.000
SER_235338AAA517294.PDF,PAGINA 6,DIST15,M,6.800,0.100,0.100,6.832,0.032,0.000
SER_235338AAA517294.PDF,PAGINA 6,DIST31,M,6.800,0.100,0.100,6.835,-0.035,0.000
SER_235338AAA517294.PDF,PAGINA 6,DIST34,M,1.000,0.100,0.100,0.996,-0.004,0.000
SER_235338AAA517294.PDF,PAGINA 6,DIST35,M,1.000,0.100,0.100,0.992,-0.008,0.000
SER_235338AAA517295.PDF,PAGINA 1,DIST1,M,4.000,0.100,0.100,4.059,0.059,0.000
SER_235338AAA517295.PDF,PAGINA 1,DIST2,M,1.000,0.100,0.100,1.029,0.029,0.000
SER_235338AAA517295.PDF,PAGINA 1,FCFPROF1,Z,1,0.204,0.146,0.380,0.000,0.000
SER_235338AAA517295.PDF,PAGINA 1,FCFPROF2,Z,1,-0.485,-0.161,0.050,0.000,0.000
SER_235338AAA517295.PDF,PAGINA 1,LOCZ,R,283.850,0.050,0.050,283.842,-0.008,0.000
SER_235338AAA517295.PDF,PAGINA 1,DIST3,M,1.000,0.100,0.100,1.018,0.018,0.000
SER_235338AAA517295.PDF,PAGINA 2,DIST4,M,4.000,0.100,0.100,4.064,0.064,0.000
SER_235338AAA517295.PDF,PAGINA 2,FCFPROF3,Z,1,0.049,0.007,0.015,0.000,0.000
SER_235338AAA517295.PDF,PAGINA 2,FCFPROF4,Z,1,0.142,0.042,0.164,0.000,0.000
SER_235338AAA517295.PDF,PAGINA 2,DISTS,M,7.200,0.100,0.100,7.214,0.014,0.000
SER_235338AAA517295.PDF,PAGINA 3,DIST16,M,7.200,0.100,0.100,7.224,0.025,0.000
SER_235338AAA517295.PDF,PAGINA 3,FCFPROFZ,Z,1,0.000,-0.153,0.660,0.000,0.000
SER_235338AAA517295.PDF,PAGINA 3,FCFPROF8,Z,1,0.000,-0.071,0.232,0.000,0.000
SER_235338AAA517295.PDF,PAGINA 3,DIST8,M,1.000,0.100,0.100,0.997,-0.003,0.000
SER_235338AAA517295.PDF,PAGINA 3,LOC19,R,3.000,0.150,0.150,2.942,-0.058,0.000
SER_235338AAA517295.PDF,PAGINA 3,LOC2O,R,3.000,0.150,0.150,2.970,-0.030,0.000
SER_235338AAA517295.PDF,PAGINA 4,LOC21,R,3.000,0.150,0.150,2.952,-0.048,0.000
SER_235338AAA517295.PDF,PAGINA 4,LOC22,R,3.000,0.150,0.150,2.952,-0.048,0.000
SER_235338AAA517295.PDF,PAGINA 4,LOC23,R,3.000,0.150,0.150,2.932,-0.068,0.000
SER_235338AAA517295.PDF,PAGINA 4,LOC24,R,3.000,0.150,0.150,2.974,-0.026,0.000
SER_235338AAA517295.PDF,PAGINA 4,DIST9,M,3.050,0.100,0.100,3.102,0.052,0.000
SER_235338AAA517295.PDF,PAGINA 4,DIST1O,M,6.850,0.100,0.100,6.854,0.004,0.000
SER_235338AAA517295.PDF,PAGINA 4,DIST11,M,3.050,0.100,0.100,3.122,0.072,0.000
SER_235338AAA517295.PDF,PAGINA 4,DIST17,M,6.850,0.100,0.100,6.884,0.034,0.000
SER_235338AAA517295.PDF,PAGINA 4,DIST18,M,1.610,0.100,0.100,1.651,0.042,0.000
SER_235338AAA517295.PDF,PAGINA 4,DIST19,M,1.100,0.100,0.100,1.086,-0.014,0.000
SER_235338AAA517295.PDF,PAGINA 4,DIST47,M,1.600,0.100,0.100,1.651,0.051,0.000
SER_235338AAA517295.PDF,PAGINA 4,DIST2O,M,2.050,0.150,0.150,2.104,0.054,0.000
SER_235338AAA517295.PDF,PAGINA 5,DIST21,M,1.600,0.100,0.100,1.663,0.063,0.000
SER_235338AAA517295.PDF,PAGINA 5,DIST21,M,1.610,0.100,0.100,1.663,0.053,0.000
SER_235338AAA517295.PDF,PAGINA 5,DIST38,M,1.100,0.100,0.100,1.072,-0.028,0.000
SER_235338AAA517295.PDF,PAGINA 5,DIST22,M,2.000,0.100,0.100,2.058,0.058,0.000
SER_235338AAA517295.PDF,PAGINA 5,DIST23,M,2.000,0.100,0.100,1.989,-0.011,0.000
SER_235338AAA517295.PDF,PAGINA 5,DIST24,M,1.610,0.100,0.100,1.645,0.035,0.000
SER_235338AAA517295.PDF,PAGINA 5,DIST25,M,1.100,0.100,0.100,1.094,-0.007,0.000
SER_235338AAA517295.PDF,PAGINA 5,DIST41,M,1.100,0.100,0.100,1.089,-0.012,0.000
SER_235338AAA517295.PDF,PAGINA 5,DIST44,M,1.600,0.100,0.100,1.640,0.040,0.000
SER_235338AAA517295.PDF,PAGINA 6,DIST44,M,1.610,0.100,0.100,1.640,0.030,0.000
SER_235338AAA517295.PDF,PAGINA 6,DIST26,M,2.050,0.150,0.150,2.057,0.007,0.000
SER_235338AAA517295.PDF,PAGINA 6,DIST12,M,1.100,0.100,0.100,1.112,0.012,0.000
SER_235338AAA517295.PDF,PAGINA 6,DIST15,M,6.800,0.100,0.100,6.831,0.031,0.000
SER_235338AAA517295.PDF,PAGINA 6,DIST31,M,6.800,0.100,0.100,6.889,-0.089,0.000
SER_235338AAA517295.PDF,PAGINA 6,DIST34,M,1.000,0.100,0.100,0.993,-0.007,0.000
SER_235338AAA517295.PDF,PAGINA 6,DIST35,M,1.000,0.100,0.100,0.990,-0.010,0.000
SER_235338AAA517296.PDF,PAGINA 1,DIST1,M,4.000,0.100,0.100,4.059,0.059,0.000
SER_235338AAA517296.PDF,PAGINA 1,DIST2,M,1.000,0.100,0.100,1.020,0.020,0.000
SER_235338AAA517296.PDF,PAGINA 1,FCFPROF1,Z,1,1.203,0.484,0.229,0.000,0.000
SER_235338AAA517296.PDF,PAGINA 1,FCFPROF2,Z,1,0.011,-0.028,0.141,0.000,0.000
SER_235338AAA517296.PDF,PAGINA 1,LOCZ,R,283.850,0.050,0.050,283.839,-0.011,0.000
SER_235338AAA517296.PDF,PAGINA 1,DIST3,M,1.000,0.100,0.100,1.021,0.021,0.000
SER_235338AAA517296.PDF,PAGINA 2,DIST4,M,4.000,0.100,0.100,4.064,0.064,0.000
SER_235338AAA517296.PDF,PAGINA 2,FCFPROF3,Z,1,0.129,0.015,0.047,0.000,0.000
SER_235338AAA517296.PDF,PAGINA 2,FCFPROF4,Z,1,0.002,0.014,0.134,0.000,0.000
SER_235338AAA517296.PDF,PAGINA 2,DISTS,M,7.200,0.100,0.100,7.217,0.017,0.000
SER_235338AAA517296.PDF,PAGINA 3,DIST16,M,7.200,0.100,0.100,7.229,0.029,0.000
SER_235338AAA517296.PDF,PAGINA 3,FCFPROFZ,Z,1,0.000,-0.122,0.486,0.000,0.000
SER_235338AAA517296.PDF,PAGINA 3,FCFPROF8,Z,1,0.000,-0.037,0.106,0.000,0.000
SER_235338AAA517296.PDF,PAGINA 3,DIST8,M,1.000,0.100,0.100,1.005,0.005,0.000
SER_235338AAA517296.PDF,PAGINA 3,LOC19,R,3.000,0.150,0.150,2.942,-0.058,0.000
SER_235338AAA517296.PDF,PAGINA 3,LOC2O,R,3.000,0.150,0.150,2.974,-0.026,0.000
SER_235338AAA517296.PDF,PAGINA 4,LOC21,R,3.000,0.150,0.150,2.949,-0.051,0.000
SER_235338AAA517296.PDF,PAGINA 4,LOC22,R,3.000,0.150,0.150,2.971,-0.029,0.000
SER_235338AAA517296.PDF,PAGINA 4,LOC23,R,3.000,0.150,0.150,2.928,-0.072,0.000
SER_235338AAA517296.PDF,PAGINA 4,LOC24,R,3.000,0.150,0.150,2.966,-0.034,0.000
SER_235338AAA517296.PDF,PAGINA 4,DIST9,M,3.050,0.100,0.100,3.099,0.049,0.000
SER_235338AAA517296.PDF,PAGINA 4,DIST1O,M,6.850,0.100,0.100,6.833,-0.017,0.000
SER_235338AAA517296.PDF,PAGINA 4,DIST11,M,3.050,0.100,0.100,3.109,0.059,0.000
SER_235338AAA517296.PDF,PAGINA 4,DIST17,M,6.850,0.100,0.100,6.845,-0.005,0.000
SER_235338AAA517296.PDF,PAGINA 4,DIST18,M,1.610,0.100,0.100,1.642,0.032,0.000
SER_235338AAA517296.PDF,PAGINA 4,DIST19,M,1.100,0.100,0.100,1.077,-0.022,0.000
SER_235338AAA517296.PDF,PAGINA 4,DIST47,M,1.600,0.100,0.100,1.642,0.042,0.000
SER_235338AAA517296.PDF,PAGINA 4,DIST2O,M,2.050,0.150,0.150,2.108,0.058,0.000
SER_235338AAA517296.PDF,PAGINA 5,DIST21,M,1.600,0.100,0.100,1.630,0.030,0.000
SER_235338AAA517296.PDF,PAGINA 5,DIST21,M,1.610,0.100,0.100,1.630,0.020,0.000
SER_235338AAA517296.PDF,PAGINA 5,DIST38,M,1.100,0.100,0.100,1.070,-0.030,0.000
SER_235338AAA517296.PDF,PAGINA 5,DIST22,M,2.000,0.100,0.100,2.033,0.033,0.000
SER_235338AAA517296.PDF,PAGINA 5,DIST23,M,2.000,0.100,0.100,2.004,0.003,0.000
SER_235338AAA517296.PDF,PAGINA 5,DIST24,M,1.610,0.100,0.100,1.647,0.037,0.000
SER_235338AAA517296.PDF,PAGINA 5,DIST25,M,1.100,0.100,0.100,1.090,-0.010,0.000
SER_235338AAA517296.PDF,PAGINA 5,DIST41,M,1.100,0.100,0.100,1.081,-0.019,0.000
SER_235338AAA517296.PDF,PAGINA 5,DIST44,M,1.600,0.100,0.100,1.638,0.038,0.000
SER_235338AAA517296.PDF,PAGINA 6,DIST44,M,1.610,0.100,0.100,1.638,0.028,0.000
SER_235338AAA517296.PDF,PAGINA 6,DIST26,M,2.050,0.150,0.150,2.079,0.029,0.000
SER_235338AAA517296.PDF,PAGINA 6,DIST12,M,1.100,0.100,0.100,1.075,-0.025,0.000
SER_235338AAA517296.PDF,PAGINA 6,DIST15,M,6.800,0.100,0.100,6.840,0.040,0.000
SER_235338AAA517296.PDF,PAGINA 6,DIST31,M,6.800,0.100,0.100,6.827,-0.027,0.000
SER_235338AAA517296.PDF,PAGINA 6,DIST34,M,1.000,0.100,0.100,1.000,0.000,0.000
SER_235338AAA517296.PDF,PAGINA 6,DIST35,M,1.000,0.100,0.100,0.998,-0.002,0.000
SER_235338AAA517297.PDF,PAGINA 1,DIST1,M,4.000,0.100,0.100,4.065,0.065,0.000
SER_235338AAA517297.PDF,PAGINA 1,DIST2,M,1.000,0.100,0.100,1.031,0.031,0.000
SER_235338AAA517297.PDF,PAGINA 1,FCFPROF1,Z,1,3.103,1.147,0.196,0.000,0.000
SER_235338AAA517297.PDF,PAGINA 1,FCFPROF2,Z,1,-0.010,-0.028,0.123,0.000,0.000
SER_235338AAA517297.PDF,PAGINA 1,LOCZ,R,283.850,0.050,0.050,283.833,-0.017,0.000
SER_235338AAA517297.PDF,PAGINA 1,DIST3,M,1.000,0.100,0.100,1.029,0.029,0.000
SER_235338AAA517297.PDF,PAGINA 2,DIST4,M,4.000,0.100,0.100,4.069,0.069,0.000
SER_235338AAA517297.PDF,PAGINA 2,FCFPROF3,Z,1,0.014,-0.002,0.034,0.000,0.000
SER_235338AAA517297.PDF,PAGINA 2,FCFPROF4,Z,1,0.079,0.030,0.159,0.000,0.000
SER_235338AAA517297.PDF,PAGINA 2,DISTS,M,7.200,0.100,0.100,7.220,0.020,0.000
SER_235338AAA517297.PDF,PAGINA 3,DIST16,M,7.200,0.100,0.100,7.233,0.033,0.000
SER_235338AAA517297.PDF,PAGINA 3,FCFPROFZ,Z,1,0.000,-0.150,0.707,0.000,0.000
SER_235338AAA517297.PDF,PAGINA 3,FCFPROF8,Z,1,0.000,-0.045,0.184,0.000,0.000
SER_235338AAA517297.PDF,PAGINA 3,DIST8,M,1.000,0.100,0.100,1.010,0.010,0.000
SER_235338AAA517297.PDF,PAGINA 3,LOC19,R,3.000,0.150,0.150,2.936,-0.064,0.000
SER_235338AAA517297.PDF,PAGINA 3,LOC2O,R,3.000,0.150,0.150,2.968,-0.032,0.000
SER_235338AAA517297.PDF,PAGINA 4,LOC21,R,3.000,0.150,0.150,2.942,-0.058,0.000
SER_235338AAA517297.PDF,PAGINA 4,LOC22,R,3.000,0.150,0.150,2.966,-0.034,0.000
SER_235338AAA517297.PDF,PAGINA 4,LOC23,R,3.000,0.150,0.150,2.937,-0.063,0.000
SER_235338AAA517297.PDF,PAGINA 4,LOC24,R,3.000,0.150,0.150,2.976,-0.024,0.000
SER_235338AAA517297.PDF,PAGINA 4,DIST9,M,3.050,0.100,0.100,3.108,0.058,0.000
SER_235338AAA517297.PDF,PAGINA 4,DIST1O,M,6.850,0.100,0.100,6.838,-0.012,0.000
SER_235338AAA517297.PDF,PAGINA 4,DIST11,M,3.050,0.100,0.100,3.120,0.070,0.000
SER_235338AAA517297.PDF,PAGINA 4,DIST17,M,6.850,0.100,0.100,6.856,0.006,0.000
SER_235338AAA517297.PDF,PAGINA 4,DIST18,M,1.610,0.100,0.100,1.655,0.046,0.000
SER_235338AAA517297.PDF,PAGINA 4,DIST19,M,1.100,0.100,0.100,1.042,-0.058,0.000
SER_235338AAA517297.PDF,PAGINA 4,DIST47,M,1.600,0.100,0.100,1.655,0.055,0.000
SER_235338AAA517297.PDF,PAGINA 4,DIST2O,M,2.050,0.150,0.150,2.178,0.127,0.000
SER_235338AAA517297.PDF,PAGINA 5,DIST21,M,1.600,0.100,0.100,1.639,0.039,0.000
SER_235338AAA517297.PDF,PAGINA 5,DIST21,M,1.610,0.100,0.100,1.639,0.029,0.000
SER_235338AAA517297.PDF,PAGINA 5,DIST38,M,1.100,0.100,0.100,1.075,-0.025,0.000
SER_235338AAA517297.PDF,PAGINA 5,DIST22,M,2.000,0.100,0.100,2.070,0.070,0.000
SER_235338AAA517297.PDF,PAGINA 5,DIST23,M,2.000,0.100,0.100,1.993,-0.007,0.000
SER_235338AAA517297.PDF,PAGINA 5,DIST24,M,1.610,0.100,0.100,1.650,0.040,0.000
SER_235338AAA517297.PDF,PAGINA 5,DIST25,M,1.100,0.100,0.100,1.097,-0.004,0.000
SER_235338AAA517297.PDF,PAGINA 5,DIST41,M,1.100,0.100,0.100,1.089,-0.012,0.000
SER_235338AAA517297.PDF,PAGINA 5,DIST44,M,1.600,0.100,0.100,1.642,0.042,0.000
SER_235338AAA517297.PDF,PAGINA 6,DIST44,M,1.610,0.100,0.100,1.642,0.032,0.000
SER_235338AAA517297.PDF,PAGINA 6,DIST26,M,2.050,0.150,0.150,2.069,0.019,0.000
SER_235338AAA517297.PDF,PAGINA 6,DIST12,M,1.100,0.100,0.100,1.082,-0.018,0.000
SER_235338AAA517297.PDF,PAGINA 6,DIST15,M,6.800,0.100,0.100,6.844,0.044,0.000
SER_235338AAA517297.PDF,PAGINA 6,DIST31,M,6.800,0.100,0.100,6.845,-0.045,0.000
SER_235338AAA517297.PDF,PAGINA 6,DIST34,M,1.000,0.100,0.100,1.006,0.006,0.000
SER_235338AAA517297.PDF,PAGINA 6,DIST35,M,1.000,0.100,0.100,1.002,0.002,0.000
SER_235338AAA517298.PDF,PAGINA 1,DIST1,M,4.000,0.100,0.100,4.062,0.062,0.000
SER_235338AAA517298.PDF,PAGINA 1,DIST2,M,1.000,0.100,0.100,1.040,0.040,0.000
SER_235338AAA517298.PDF,PAGINA 1,FCFPROF1,Z,1,-0.132,0.040,0.434,0.000,0.000
SER_235338AAA517298.PDF,PAGINA 1,FCFPROF2,Z,1,-0.265,-0.096,0.060,0.000,0.000
SER_235338AAA517298.PDF,PAGINA 1,LOCZ,R,283.850,0.050,0.050,283.850,0.000,0.000
SER_235338AAA517298.PDF,PAGINA 1,DIST3,M,1.000,0.100,0.100,1.027,0.027,0.000
SER_235338AAA517298.PDF,PAGINA 2,DIST4,M,4.000,0.100,0.100,4.065,0.065,0.000
SER_235338AAA517298.PDF,PAGINA 2,FCFPROF3,Z,1,0.094,0.011,0.038,0.000,0.000
SER_235338AAA517298.PDF,PAGINA 2,FCFPROF4,Z,1,0.139,0.040,0.144,0.000,0.000
SER_235338AAA517298.PDF,PAGINA 2,DISTS,M,7.200,0.100,0.100,7.225,0.025,0.000
SER_235338AAA517298.PDF,PAGINA 3,DIST16,M,7.200,0.100,0.100,7.235,0.036,0.000
SER_235338AAA517298.PDF,PAGINA 3,FCFPROFZ,Z,1,0.000,-0.157,0.572,0.000,0.000
SER_235338AAA517298.PDF,PAGINA 3,FCFPROF8,Z,1,0.000,-0.052,0.129,0.000,0.000
SER_235338AAA517298.PDF,PAGINA 3,DIST8,M,1.000,0.100,0.100,1.012,0.012,0.000
SER_235338AAA517298.PDF,PAGINA 3,LOC19,R,3.000,0.150,0.150,2.946,-0.054,0.000
SER_235338AAA517298.PDF,PAGINA 3,LOC2O,R,3.000,0.150,0.150,2.954,-0.046,0.000
SER_235338AAA517298.PDF,PAGINA 4,LOC21,R,3.000,0.150,0.150,2.944,-0.056,0.000
SER_235338AAA517298.PDF,PAGINA 4,LOC22,R,3.000,0.150,0.150,2.958,-0.042,0.000
SER_235338AAA517298.PDF,PAGINA 4,LOC23,R,3.000,0.150,0.150,2.929,-0.071,0.000
SER_235338AAA517298.PDF,PAGINA 4,LOC24,R,3.000,0.150,0.150,2.951,-0.049,0.000
SER_235338AAA517298.PDF,PAGINA 4,DIST9,M,3.050,0.100,0.100,3.090,0.040,0.000
SER_235338AAA517298.PDF,PAGINA 4,DIST1O,M,6.850,0.100,0.100,6.818,-0.032,0.000
SER_235338AAA517298.PDF,PAGINA 4,DIST11,M,3.050,0.100,0.100,3.099,0.049,0.000
SER_235338AAA517298.PDF,PAGINA 4,DIST17,M,6.850,0.100,0.100,6.830,-0.020,0.000
SER_235338AAA517298.PDF,PAGINA 4,DIST18,M,1.610,0.100,0.100,1.642,0.033,0.000
SER_235338AAA517298.PDF,PAGINA 4,DIST19,M,1.100,0.100,0.100,1.061,-0.039,0.000
SER_235338AAA517298.PDF,PAGINA 4,DIST47,M,1.600,0.100,0.100,1.642,0.042,0.000
SER_235338AAA517298.PDF,PAGINA 4,DIST2O,M,2.050,0.150,0.150,2.193,0.142,0.000
SER_235338AAA517298.PDF,PAGINA 5,DIST21,M,1.600,0.100,0.100,1.623,0.023,0.000
SER_235338AAA517298.PDF,PAGINA 5,DIST21,M,1.610,0.100,0.100,1.623,0.013,0.000
SER_235338AAA517298.PDF,PAGINA 5,DIST38,M,1.100,0.100,0.100,1.068,-0.032,0.000
SER_235338AAA517298.PDF,PAGINA 5,DIST22,M,2.000,0.100,0.100,2.059,0.059,0.000
