Fisier,Caracteristica,Cod,Axa,NOMINAL,+TOL,-TOL,MEAS,DEV,OUTTOL
SER_235338AAA595666.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.059,0.059,0.000
SER_235338AAA595666.PDF,PAGINA 5,LOC28,Z,-9.050,0.050,0.050,-9.022,0.028,0.000
SER_235338AAA595666.PDF,PAGINA 5,LOC22,R,0.500,0.100,0.100,0.511,0.011,0.000
SER_235338AAA595666.PDF,PAGINA 5,DIST11,M,81.400,0.050,0.050,81.421,0.021,0.000
SER_235338AAA595666.PDF,PAGINA 6,DIST12,M,115.550,0.300,0.300,115.601,0.051,0.000
SER_235338AAA595666.PDF,PAGINA 6,LOC23,R,0.500,0.100,0.100,0.519,0.019,0.000
SER_235338AAA595666.PDF,PAGINA 6,DIST9,M,4.800,0.300,0.300,4.878,0.078,0.000
SER_235338AAA595666.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.052,0.052,0.000
SER_235338AAA595666.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.043,0.043,0.000
SER_235338AAA595666.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.058,0.058,0.000
SER_235338AAA595666.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.061,0.061,0.000
SER_235338AAA595666.PDF,PAGINA 6,DIST13,M,1.100,0.100,0.100,1.157,0.057,0.000
SER_235338AAA595666.PDF,PAGINA 6,DIST15,M,1.100,0.100,0.100,1.157,0.057,0.000
SER_235338AAA595666.PDF,PAGINA 7,LOC36,R,0.500,0.100,0.100,0.530,0.030,0.000
SER_235338AAA595666.PDF,PAGINA 7,LOC51,R,0.500,0.100,0.100,0.524,0.024,0.000
SER_235338AAA595666.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.053,0.053,0.000
SER_235338AAA595666.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.044,0.044,0.000
SER_235338AAA595666.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.009,0.009,0.000
SER_235338AAA595666.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.021,0.021,0.000
SER_235338AAA595666.PDF,PAGINA 7,LOC37,R,1.500,0.050,0.050,1.502,0.002,0.000
SER_235338AAA595666.PDF,PAGINA 7,LOC4S,R,1.500,0.050,0.050,1.502,0.002,0.000
SER_235338AAA595666.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.032,0.032,0.000
SER_235338AAA595666.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.045,0.045,0.000
SER_235338AAA595666.PDF,PAGINA 8,DIST1,M,17.600,0.100,0.100,17.598,-0.002,0.000
SER_235338AAA595666.PDF,PAGINA 8,DIST2,M,17.600,0.100,0.100,17.592,-0.008,0.000
SER_235338AAA595666.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.028,0.028,0.000
SER_235338AAA595666.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.031,0.031,0.000
SER_235338AAA595666.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.045,0.045,0.000
SER_235338AAA595666.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.042,0.042,0.000
SER_235338AAA595666.PDF,PAGINA 9,DIST3,M,11.050,0.050,0.050,10.984,-0.066,0.016
SER_235338AAA595666.PDF,PAGINA 9,DIST14,M,11.050,0.050,0.050,10.983,-0.067,0.017
SER_235338AAA595666.PDF,PAGINA 9,DIST4,M,8.000,0.100,0.100,8.061,0.061,0.000
SER_235338AAA595666.PDF,PAGINA 9,DIST16,M,8.000,0.100,0.100,8.017,0.017,0.000
SER_235338AAA595666.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.128,0.128,0.000
SER_235338AAA595666.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.012,0.012,0.000
SER_235338AAA595666.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.003,0.003,0.000
SER_235338AAA595666.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.010,0.010,0.000
SER_235338AAA595666.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.018,0.018,0.000
SER_235338AAA595667.PDF,PAGINA 1,LOC43,R,3.000,0.300,0.300,3.025,0.025,0.000
SER_235338AAA595667.PDF,PAGINA 1,LOC44,R,3.000,0.300,0.300,3.018,0.018,0.000
SER_235338AAA595667.PDF,PAGINA 1,LOC16,R,2.000,0.300,0.300,1.928,-0.072,0.000
SER_235338AAA595667.PDF,PAGINA 1,LOC17,R,2.000,0.300,0.300,1.904,-0.096,0.000
SER_235338AAA595667.PDF,PAGINA 1,DIST6,M,17.000,0.001,0.001,17.000,0.000,0.000
SER_235338AAA595667.PDF,PAGINA 2,LOC4Z,R,91.500,0.300,0.300,91.471,-0.029,0.000
SER_235338AAA595667.PDF,PAGINA 2,LOC25,R,5.000,0.100,0.100,5.007,0.007,0.000
SER_235338AAA595667.PDF,PAGINA 2,LOC26,R,5.000,0.100,0.100,5.011,0.011,0.000
SER_235338AAA595667.PDF,PAGINA 2,DIST8,M,6.720,0.100,0.100,6.771,0.051,0.000
SER_235338AAA595667.PDF,PAGINA 2,DIST1O,M,6.720,0.100,0.100,6.763,0.043,0.000
SER_235338AAA595667.PDF,PAGINA 2,nimic,M,0.000,0.050,0.000,0.003,0.003,0.000
SER_235338AAA595667.PDF,POSITION MM,FCFLOC2,A,0.0,0.050,0.026,0.026,90.000,0
SER_235338AAA595667.PDF,PAGINA 3,DISTS,M,9.050,0.050,0.050,9.057,0.007,0.000
SER_235338AAA595667.PDF,PAGINA 3,DIST7,M,9.050,0.050,0.050,9.065,0.015,0.000
SER_235338AAA595667.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.020,0.020,0.000
SER_235338AAA595667.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.022,0.022,0.000
SER_235338AAA595667.PDF,PAGINA 3,FORMANDLOCATION,M,0.000,0.200,0.200,0.025,0.025,0.000
SER_235338AAA595667.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.200,0.200,0.011,0.011,0.000
SER_235338AAA595667.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.037,0.037,0.000
SER_235338AAA595667.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.049,0.049,0.000
SER_235338AAA595667.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.048,0.048,0.000
SER_235338AAA595667.PDF,PAGINA 4,FORMANDLOCATION,M,0.000,0.100,0.100,0.049,0.049,0.000
SER_235338AAA595667.PDF,PAGINA 5,LOC28,Z,-9.050,0.050,0.050,-9.025,0.025,0.000
SER_235338AAA595667.PDF,PAGINA 5,LOC22,R,0.500,0.100,0.100,0.521,0.021,0.000
SER_235338AAA595667.PDF,PAGINA 5,DIST11,M,81.400,0.050,0.050,81.434,0.034,0.000
SER_235338AAA595667.PDF,PAGINA 6,DIST12,M,115.550,0.300,0.300,115.621,0.071,0.000
SER_235338AAA595667.PDF,PAGINA 6,LOC23,R,0.500,0.100,0.100,0.507,0.007,0.000
SER_235338AAA595667.PDF,PAGINA 6,DIST9,M,4.800,0.300,0.300,4.874,0.074,0.000
SER_235338AAA595667.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.063,0.063,0.000
SER_235338AAA595667.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.040,0.040,0.000
SER_235338AAA595667.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.031,0.031,0.000
SER_235338AAA595667.PDF,PAGINA 6,FORMANDLOCATION,M,0.000,0.200,0.200,0.029,0.029,0.000
SER_235338AAA595667.PDF,PAGINA 6,DIST13,M,1.100,0.100,0.100,1.160,0.060,0.000
SER_235338AAA595667.PDF,PAGINA 6,DIST15,M,1.100,0.100,0.100,1.140,0.040,0.000
SER_235338AAA595667.PDF,PAGINA 7,LOC36,R,0.500,0.100,0.100,0.524,0.024,0.000
SER_235338AAA595667.PDF,PAGINA 7,LOC51,R,0.500,0.100,0.100,0.520,0.020,0.000
SER_235338AAA595667.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.054,0.054,0.000
SER_235338AAA595667.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.200,0.200,0.047,0.047,0.000
SER_235338AAA595667.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.008,0.008,0.000
SER_235338AAA595667.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.019,0.019,0.000
SER_235338AAA595667.PDF,PAGINA 7,LOC37,R,1.500,0.050,0.050,1.505,0.005,0.000
SER_235338AAA595667.PDF,PAGINA 7,LOC4S,R,1.500,0.050,0.050,1.502,0.002,0.000
SER_235338AAA595667.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.031,0.031,0.000
SER_235338AAA595667.PDF,PAGINA 7,FORMANDLOCATION,M,0.000,0.100,0.100,0.046,0.046,0.000
SER_235338AAA595667.PDF,PAGINA 8,DIST1,M,17.600,0.100,0.100,17.604,0.004,0.000
SER_235338AAA595667.PDF,PAGINA 8,DIST2,M,17.600,0.100,0.100,17.598,-0.002,0.000
SER_235338AAA595667.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.026,0.026,0.000
SER_235338AAA595667.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.033,0.033,0.000
SER_235338AAA595667.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.044,0.044,0.000
SER_235338AAA595667.PDF,PAGINA 8,FORMANDLOCATION,M,0.000,0.100,0.100,0.038,0.038,0.000
SER_235338AAA595667.PDF,PAGINA 9,DIST3,M,11.050,0.050,0.050,10.986,-0.064,0.014
SER_235338AAA595667.PDF,PAGINA 9,DIST14,M,11.050,0.050,0.050,10.986,-0.064,0.014
SER_235338AAA595667.PDF,PAGINA 9,DIST4,M,8.000,0.100,0.100,8.060,0.060,0.000
SER_235338AAA595667.PDF,PAGINA 9,DIST16,M,8.000,0.100,0.100,8.014,0.014,0.000
SER_235338AAA595667.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.167,0.167,0.000
SER_235338AAA595667.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.020,0.020,0.000
SER_235338AAA595667.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.017,0.017,0.000
SER_235338AAA595667.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.021,0.021,0.000
SER_235338AAA595667.PDF,PAGINA 9,nimic,M,0.000,0.200,0.000,0.031,0.031,0.000
